"","m.z","p.value","mode","r.t"
"1",85.010801981515,5.16416615487155e-05,"positive",43.1204634623064
"2",85.0285141787934,0.144604147634714,"positive",131.157372490902
"3",85.0285250065169,3.19856269361333e-08,"positive",215.460880776081
"4",85.0285432865742,6.44302837063334e-11,"positive",63.3462345354645
"5",85.0478787101396,7.52930992834031e-12,"positive",68.4608308969983
"6",85.0520134874861,1.27717146355067e-13,"positive",71.1763683492488
"7",85.0649446100113,0.000800524514726398,"positive",80.6447055695995
"8",85.0842840002285,2.74914280207264e-07,"positive",78.4080277507436
"9",85.0886992163423,0.0110005823135118,"positive",266.031149010502
"10",85.3262862671651,0.000136656111645807,"positive",24.5010199547904
"11",85.5156377779549,0.243367685910796,"positive",248.297144217177
"12",85.5156776145565,0.000602483891404057,"positive",112.985496371632
"13",85.6372544908564,0.00109566131083971,"positive",284.830322626393
"14",85.9632050889436,0.61370377147679,"positive",111.692150089951
"15",86.0601613534253,0.00710342338101957,"positive",216.990845612625
"16",86.0601924977974,2.6405971552245e-10,"positive",52.5658721369948
"17",86.0713898324376,1,"positive",32.6231144181901
"18",86.0967187659154,2.71243833701109e-08,"positive",42.2289074816136
"19",86.7168942277875,0.893073838653203,"positive",49.6932593158184
"20",86.7192555741156,1.01184146316354e-10,"positive",27.4677045404104
"21",86.7286190113102,0.589288245494473,"positive",26.6182339584986
"22",86.7749877205451,7.52530923294559e-11,"positive",28.3827768037465
"23",86.9087770707585,1.13025744704423e-14,"positive",44.407522058068
"24",86.9387121178465,1,"positive",49.6633109248194
"25",86.9526993834988,1.89451658193476e-13,"positive",26.9137311305001
"26",86.9558978173278,0.146349826638064,"positive",113.868148903441
"27",86.9641511110962,0.601421036706947,"positive",113.684658860274
"28",87.0264328745922,0.02835991390861,"positive",46.4206189902313
"29",87.0441796249684,0.00058862022984838,"positive",193.100097585215
"30",87.0441935078035,0.000118509157424688,"positive",40.6625283250675
"31",87.0552289840329,4.64974860123645e-07,"positive",72.879675915629
"32",87.0640739876924,3.92202003959349e-07,"positive",28.838397923089
"33",87.0788411672617,2.5715785705107e-05,"positive",72.4731411011194
"34",87.0936116834336,2.25579378718935e-09,"positive",42.8737964939609
"35",87.0999109171601,1.20253172836065e-08,"positive",42.6732762519734
"36",87.1028623914827,6.07501297187858e-06,"positive",43.7135671772522
"37",87.160951166866,0.842012429542361,"positive",44.9038787711012
"38",87.1766161501555,5.24405785853116e-11,"positive",27.2156026903634
"39",87.2880933992656,2.40021917121986e-07,"positive",27.2821318448422
"40",87.4006165598694,3.29553605242112e-08,"positive",28.1225551873599
"41",87.5120293897779,0.0015257924514181,"positive",27.5879401830185
"42",88.0216593603317,0.592632117295786,"positive",222.826424074499
"43",88.021679492938,0.471217400809651,"positive",45.9115672778341
"44",88.0232760598122,0.858622870039617,"positive",113.38567197869
"45",88.0394420519191,1.83152334542268e-08,"positive",65.1718652300233
"46",88.0475389274924,6.28269160329572e-08,"positive",232.066235830148
"47",88.0579472058142,0.00433909769333517,"positive",64.1171097091935
"48",88.0758068403613,0.000291492624219253,"positive",118.492015685037
"49",88.087044672945,2.19450068451253e-07,"positive",65.1986760584162
"50",88.1033105652738,4.0125691952851e-09,"positive",43.8321528639505
"51",88.5091968716259,0.506854913111209,"positive",221.393579125436
"52",88.9527126739963,0.0915975277260918,"positive",261.972616486356
"53",88.9527381148858,0.0179253461082491,"positive",111.650074941419
"54",88.9931205111981,0.0126429042268556,"positive",61.9235298638156
"55",88.9931624657581,0.105084226210351,"positive",183.884827483235
"56",89.0084281905117,0.0159272579243395,"positive",247.680256659646
"57",89.0250352022006,0.580670014019303,"positive",49.6637436181993
"58",89.0387380574804,2.59673935069345e-07,"positive",41.7644308530072
"59",89.0426695192855,0.534268986844151,"positive",188.279804900399
"60",89.059782466347,3.56915556476296e-07,"positive",27.2699582876527
"61",89.0598271041968,0.0927316477473129,"positive",195.862411400638
"62",89.0791828931432,0.389548287896192,"positive",221.226846137721
"63",89.1074617664026,0.000261424495586061,"positive",61.1842942840643
"64",89.165167552877,3.24645174377621e-10,"positive",28.3994402255323
"65",89.2206563314981,1.53742826495219e-07,"positive",31.9108769017788
"66",89.5068805550707,0.774157822444269,"positive",218.480482749333
"67",89.5068834437151,0.0988112271077134,"positive",142.771134429762
"68",89.6193646865164,0.000200116171408057,"positive",26.2327190785665
"69",89.7308033500439,0.028385638426489,"positive",26.1465590929256
"70",89.8289988584971,5.17850796835319e-05,"positive",24.4789358415766
"71",89.8432845695868,1.55459671636058e-07,"positive",26.6087366413469
"72",89.9545141614125,0.00457587418431208,"positive",26.3892971361448
"73",90.0084358813438,0.589978217892716,"positive",218.909641128361
"74",90.0174812114057,0.546659348604028,"positive",48.4622885758549
"75",90.0370906569727,0.365301466633564,"positive",25.8191163019951
"76",90.0373364651131,0.624959460210473,"positive",228.463925177462
"77",90.0506047112774,0.772368994021024,"positive",183.213405721256
"78",90.0550893561864,2.0123703882727e-09,"positive",55.1883242505111
"79",90.0671249076638,7.53501671515299e-07,"positive",27.1946245594296
"80",90.0914273436708,0.00111903928730402,"positive",39.6397498858195
"81",90.1787493665763,0.00123782643751134,"positive",26.8552036622635
"82",90.5070999258436,0.0831511191041216,"positive",120.606441518588
"83",90.526249091866,0.000113124833923407,"positive",111.485418796203
"84",90.7250438489851,0.0977207923288909,"positive",39.7778842568598
"85",90.9478359583618,0.00423622432564141,"positive",246.632256035377
"86",90.9767730265194,0.0026199928208095,"positive",52.8449323782396
"87",91.0059774957103,0.369603310132689,"positive",240.276454122745
