m.z,p.value,mode,r.t
85.010801981515,3.4948456520183933e-4,positive,43.1204634623064
85.0285141787934,0.29318873821617525,positive,131.157372490902
85.0285250065169,1.2478050103591724e-7,positive,215.460880776081
85.0285432865742,8.010201087446917e-14,positive,63.3462345354645
85.0478787101396,4.885146487972322e-15,positive,68.4608308969983
85.0520134874861,2.009226434093968e-9,positive,71.1763683492488
85.0649446100113,1.9950281035625318e-9,positive,80.6447055695995
85.0842840002285,1.1632295712416915e-8,positive,78.4080277507436
85.0886992163423,0.01829896017506786,positive,266.031149010502
85.3262862671651,0.0012801542950898448,positive,24.5010199547904
85.5156377779549,0.467167910116994,positive,248.297144217177
85.5156776145565,0.006276971960492761,positive,112.985496371632
85.6372544908564,0.01910741790729672,positive,284.830322626393
85.9632050889436,0.32188648183206153,positive,111.692150089951
86.0601613534253,0.07225930264380778,positive,216.990845612625
86.0601924977974,4.9678645904455085e-11,positive,52.5658721369948
86.0713898324376,1,positive,32.6231144181901
86.0967187659154,1.5131366809335423e-12,positive,42.2289074816136
86.7168942277875,0.5253179432591211,positive,49.6932593158184
86.7192555741156,6.278519160236296e-8,positive,27.4677045404104
86.7286190113102,0.24092269607510403,positive,26.6182339584986
86.7749877205451,9.767072048444819e-10,positive,28.3827768037465
86.9087770707585,5.104622732803757e-10,positive,44.407522058068
86.9387121178465,1,positive,49.6633109248194
86.9526993834988,4.3043544524521587e-13,positive,26.9137311305001
86.9558978173278,0.25270359659318914,positive,113.868148903441
86.9641511110962,0.7564266567928706,positive,113.684658860274
87.0264328745922,3.898064520891049e-4,positive,46.4206189902313
87.0441796249684,2.0579468123979282e-4,positive,193.100097585215
87.0441935078035,0.043927490897690866,positive,40.6625283250675
87.0552289840329,8.297941204750972e-12,positive,72.879675915629
87.0640739876924,1.7120694104334781e-7,positive,28.838397923089
87.0788411672617,4.1898380599737366e-4,positive,72.4731411011194
87.0936116834336,3.5913121402146663e-9,positive,42.8737964939609
87.0999109171601,9.162793497144539e-13,positive,42.6732762519734
87.1028623914827,3.4091083181381616e-4,positive,43.7135671772522
87.160951166866,0.1561143551320293,positive,44.9038787711012
87.1766161501555,2.9312690389473605e-11,positive,27.2156026903634
87.2880933992656,2.516666795373577e-8,positive,27.2821318448422
87.4006165598694,9.859750421648063e-9,positive,28.1225551873599
87.5120293897779,0.0012601417130240747,positive,27.5879401830185
88.0216593603317,0.3780722754068836,positive,222.826424074499
88.021679492938,0.31786263437355444,positive,45.9115672778341
88.0232760598122,0.45366808321972996,positive,113.38567197869
88.0394420519191,1.0702890198500808e-15,positive,65.1718652300233
88.0475389274924,2.940001667874031e-5,positive,232.066235830148
88.0579472058142,0.010215027227270313,positive,64.1171097091935
88.0758068403613,0.06212595269978365,positive,118.492015685037
88.087044672945,1.7718296488796609e-7,positive,65.1986760584162
88.1033105652738,9.450734708820213e-10,positive,43.8321528639505
88.5091968716259,0.4782192217557074,positive,221.393579125436
88.9527126739963,0.21374351156962254,positive,261.972616486356
88.9527381148858,0.0785219891814042,positive,111.650074941419
88.9931205111981,0.00585221091188764,positive,61.9235298638156
88.9931624657581,0.016357334627188153,positive,183.884827483235
89.0084281905117,0.08369139677037557,positive,247.680256659646
89.0250352022006,0.0069381928217916375,positive,49.6637436181993
89.0387380574804,8.330529021954808e-12,positive,41.7644308530072
89.0426695192855,0.453833384329109,positive,188.279804900399
89.059782466347,9.671147578020899e-6,positive,27.2699582876527
89.0598271041968,0.06106279043472373,positive,195.862411400638
89.0791828931432,0.3473701328107238,positive,221.226846137721
89.1074617664026,0.0038615744850879407,positive,61.1842942840643
89.165167552877,6.975152743346988e-9,positive,28.3994402255323
89.2206563314981,1.7798058492166397e-6,positive,31.9108769017788
89.5068805550707,0.15755084475186729,positive,218.480482749333
89.5068834437151,0.5280194720023488,positive,142.771134429762
89.6193646865164,1.4298450138984636e-5,positive,26.2327190785665
89.7308033500439,0.0032633624971808006,positive,26.1465590929256
89.8289988584971,3.757312315946211e-4,positive,24.4789358415766
89.8432845695868,6.1907656669480105e-9,positive,26.6087366413469
89.9545141614125,0.0020954376340522,positive,26.3892971361448
90.0084358813438,0.2954449862681553,positive,218.909641128361
90.0174812114057,0.9018618543259465,positive,48.4622885758549
90.0370906569727,0.7243642387489446,positive,25.8191163019951
90.0373364651131,0.8530742053067306,positive,228.463925177462
90.0506047112774,0.9219426890878594,positive,183.213405721256
90.0550893561864,1.0310180812170692e-11,positive,55.1883242505111
90.0671249076638,1.2988016151729768e-7,positive,27.1946245594296
90.0914273436708,0.015716613132909736,positive,39.6397498858195
90.1787493665763,0.002746496954148697,positive,26.8552036622635
90.5070999258436,0.42461286312898716,positive,120.606441518588
90.526249091866,5.935974153096556e-4,positive,111.485418796203
90.7250438489851,0.25840289578626835,positive,39.7778842568598
90.9478359583618,0.010414458156389278,positive,246.632256035377
90.9767730265194,0.022197527936083237,positive,52.8449323782396
91.0059774957103,0.789099594282999,positive,240.276454122745
91.008753185658,0.6092255659863686,positive,240.707236870322
91.0240607022134,0.003658575038345213,positive,246.01727890036
91.0241709755353,0.001781124928577317,positive,112.659101841398
91.0276838566224,0.7547234750677823,positive,227.805701168925
91.0291859212223,0.011498490252526253,positive,219.13670372409
91.0398611474264,0.0025975425491518425,positive,46.3349333428459
91.0543639610406,6.876675003662609e-12,positive,42.2032748436132
91.0575017262129,0.2417538537521248,positive,214.079484013245
91.0578211339504,0.014100236848113635,positive,26.6754285274501
