Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
252.490432989191,C00002,M-2H[2-],20.3442244245854,0.000140544038998769,EC0001
506.991799431923,C00002,M(C13)-H[-],19.814290533183,2.41013069626206e-05,EC0001
521.98372203661,C00002,M-H+O[-],20.5112917525889,0.000388503380008842,EC0001
647.115410963599,C00003,M-H2O+H[1+],146.364163335271,0.00183449682890569,EC0002
663.109756540107,C00003,M-H[-],16.6767911587438,0.000133006877035768,EC0003
745.087674163789,C00006,M+H[1+],262.944770845111,0.00290230298105598,EC0004
767.075377335562,C00006,M+Na[1+],116.938709305291,0.00280086879206465,EC0005
212.507434587902,C00008,M-2H[2-],23.6457265320195,1.10546720009097e-05,EC0006
426.02227255313,C00008,M-H[-],22.148410542355,0.000149019899993164,EC0006
442.017238393289,C00008,M-H+O[-],21.9027431953475,0.000204860059000112,EC0006
486.042281488188,C00008,M+CH3COO[-],18.5777444313981,0.000413511812041634,EC0006
382.550587227753,C00010,M-2H[2-],18.5909397561926,0.00026369452302788,EC0007
384.985734866277,C00015,M-H2O-H[-],20.3892950116994,0.00141133304703089,EC0008
391.571680347924,C00016,M-2H[2-],18.4732323694379,0.000406814693974411,EC0009
784.149992775756,C00016,M-H[-],17.84464913714,0.000169242525998925,EC0009
785.152484376725,C00016,M(C13)-H[-],17.745678619881,0.000739156505005667,EC0009
248.031679554772,C00018,M+H[1+],223.12735535164,0.000196911997988991,EC00010
266.042604767426,C00018,M+H2O+H[1+],227.728731904245,0.000128300656001556,EC00010
200.075497201662,C00019,M+2H[2+],104.322174793323,0.000379265108023219,EC00011
399.144594130272,C00019,M+H[1+],111.030810687756,0.000117663502010146,EC00011
399.144794205179,C00019,M+H[1+],184.209692156405,0.000317738408966761,EC00012
401.140396840105,C00019,M(Cl37)+H[1+],104.387061317129,0.00127962666505255,EC00011
401.140396840105,C00019,M(S34)+H[1+],104.387061317129,0.000120373334993928,EC00011
328.045324700045,C00020,M-H2O-H[-],17.7173724552369,0.000101166814999942,EC00013
346.055680957757,C00020,M-H[-],18.1708093911007,0.000142575473034867,EC00013
347.059861587859,C00020,M(C13)-H[-],18.7534773770928,0.000638054629007456,EC00013
348.069868470228,C00020,M+H[1+],256.797181229254,0.000507996542012279,EC00014
362.05091367369,C00020,M-H+O[-],19.2084574238316,0.000180140459974609,EC00013
370.051966584252,C00020,M+Na[1+],65.949801971531,0.000409882518056293,EC00015
370.052622221275,C00020,M+Na[1+],182.06260412762,0.000245754504931028,EC00016
387.082927648154,C00020,M+ACN-H[-],18.0514335157925,0.000559114923987636,EC00013
392.060994858956,C00020,M+HCOO[-],19.3641706703325,0.000249858955953641,EC00013
406.075825715415,C00020,M+CH3COO[-],19.0013920298628,0.000569284585026253,EC00013
193.068817911075,C00021,M+2H[2+],67.9318562969004,0.000741444304992456,EC00017
193.569745807365,C00021,M(C13)+2H[2+],81.0098196029848,3.06594050130116e-05,EC00017
385.128006659542,C00021,M+H[1+],73.142889902284,0.000869807228013997,EC00017
386.131558477093,C00021,M(C13)+H[1+],79.3590039101884,0.000717989677013975,EC00017
387.124794587228,C00021,M(Cl37)+H[1+],79.1024107788901,0.0012818795420344,EC00017
387.124794587228,C00021,M(S34)+H[1+],79.1024107788901,0.000118120458012072,EC00017
407.109675773776,C00021,M+Na[1+],76.3967611730718,0.00120069299401848,EC00017
103.003695760271,C00022,M-H+O[-],19.2934117322922,6.22270409849079e-05,EC00018
122.985279293452,C00022,M+Cl[-],20.8440915430849,0.000379293451985063,EC00018
128.035378244249,C00022,M+ACN-H[-],18.5373064032165,0.000109711018978942,EC00018
133.014261166949,C00022,M+HCOO[-],17.9660525241916,0.000616166949015451,EC00018
147.029519027771,C00022,M+CH3COO[-],20.1986730895123,0.00022402777096886,EC00018
87.0087724901409,C00022,M-H[-],20.6936853913434,4.89569108879095e-05,EC00018
88.0121518293191,C00022,M(C13)-H[-],18.7317150951503,2.82960890842787e-05,EC00018
102.055077217507,C00025,M-HCOOH+H[1+],63.6473528705389,7.50737015664527e-07,EC00019
112.039435228913,C00025,M-H4O2+H[1+],69.4908859510263,0.000158762143001923,EC00019
120.065572541639,C00025,M-CO+H[1+],62.0519472278521,9.60748690062019e-05,EC00019
128.035378244249,C00025,M-H2O-H[-],18.5373064032165,5.47110190041167e-05,EC00020
130.049913854916,C00025,M-H2O+H[1+],67.9911688111846,3.73881460120629e-05,EC00019
131.033889021209,C00025,M-NH3+H[1+],69.8816795903949,8.7445561007371e-05,EC00019
146.045878230093,C00025,M-H[-],18.5472862896258,4.5303137000019e-05,EC00020
147.049131279038,C00025,M(C13)-H[-],18.6206579243387,0.000192254192000973,EC00020
148.043663357928,C00025,M(Cl37)-H[-],21.5135681095052,0.000539824698023494,EC00020
148.060417406577,C00025,M+H[1+],63.1810352380194,5.90601930241519e-05,EC00019
149.063594950255,C00025,M(C13)+H[1+],63.9746231352438,0.000281516515002522,EC00019
167.021103730695,C00025,M+Na-2H[-],19.1004766696994,0.000456664234974369,EC00020
184.019322838468,C00025,M+Cl37[-],17.1767667719091,0.000222838468005193,EC00020
187.07241629538,C00025,M+ACN-H[-],17.8738301947564,5.22378499852039e-05,EC00020
192.050094053519,C00025,M+HCOO[-],20.9571465227408,0.00075094648101981,EC00020
145.014347140418,C00026,M-H[-],21.4638089442026,0.00012360718801574,EC00021
146.017774600477,C00026,M(C13)-H[-],22.0320941583328,0.000151067247003311,EC00021
161.009302785612,C00026,M-H+O[-],17.5046809376721,0.000169252381994056,EC00021
