"","m.z","p.value","mode","r.t"
"1",85.010801981515,0.000461208048243787,"positive",43.1204634623064
"2",85.0285141787934,0.0750377732766575,"positive",131.157372490902
"3",85.0285250065169,6.82391671205775e-10,"positive",215.460880776081
"4",85.0285432865742,7.9324949120739e-15,"positive",63.3462345354645
"5",85.0478787101396,1.77260646804227e-15,"positive",68.4608308969983
"6",85.0520134874861,2.12419401559036e-12,"positive",71.1763683492488
"7",85.0649446100113,0.000199763119149618,"positive",80.6447055695995
"8",85.0842840002285,8.70768675195341e-12,"positive",78.4080277507436
"9",85.0886992163423,0.00207174886421177,"positive",266.031149010502
"10",85.3262862671651,7.82899814393581e-05,"positive",24.5010199547904
"11",85.5156377779549,0.245976924848106,"positive",248.297144217177
"12",85.5156776145565,1.76679258941716e-05,"positive",112.985496371632
"13",85.6372544908564,0.00528467817919728,"positive",284.830322626393
"14",85.9632050889436,0.959084193182046,"positive",111.692150089951
"15",86.0601613534253,0.000427305356701607,"positive",216.990845612625
"16",86.0601924977974,4.41426244772534e-12,"positive",52.5658721369948
"17",86.0713898324376,1,"positive",32.6231144181901
"18",86.0967187659154,8.730318345054e-12,"positive",42.2289074816136
"19",86.7168942277875,0.995926864321881,"positive",49.6932593158184
"20",86.7192555741156,1.40642995772514e-09,"positive",27.4677045404104
"21",86.7286190113102,0.633695469826935,"positive",26.6182339584986
"22",86.7749877205451,2.49392071188422e-12,"positive",28.3827768037465
"23",86.9087770707585,1.91069769805924e-16,"positive",44.407522058068
"24",86.9387121178465,1,"positive",49.6633109248194
"25",86.9526993834988,1.2415339640946e-12,"positive",26.9137311305001
"26",86.9558978173278,0.0439514944547406,"positive",113.868148903441
"27",86.9641511110962,0.117905926475386,"positive",113.684658860274
"28",87.0264328745922,0.00140947035769841,"positive",46.4206189902313
"29",87.0441796249684,8.3890250181085e-05,"positive",193.100097585215
"30",87.0441935078035,9.31437205633482e-05,"positive",40.6625283250675
"31",87.0552289840329,5.53269868889768e-11,"positive",72.879675915629
"32",87.0640739876924,1.73935530767189e-05,"positive",28.838397923089
"33",87.0788411672617,1.30725628291013e-07,"positive",72.4731411011194
"34",87.0936116834336,2.77222144364348e-12,"positive",42.8737964939609
"35",87.0999109171601,2.68176869502368e-12,"positive",42.6732762519734
"36",87.1028623914827,1.84079171643405e-05,"positive",43.7135671772522
"37",87.160951166866,0.274564595150717,"positive",44.9038787711012
"38",87.1766161501555,2.50344337556609e-11,"positive",27.2156026903634
"39",87.2880933992656,1.00534574147355e-06,"positive",27.2821318448422
"40",87.4006165598694,1.69275771268156e-08,"positive",28.1225551873599
"41",87.5120293897779,0.000288885689192938,"positive",27.5879401830185
"42",88.0216593603317,0.533619794221483,"positive",222.826424074499
"43",88.021679492938,0.398673200337552,"positive",45.9115672778341
"44",88.0232760598122,0.587459216426824,"positive",113.38567197869
"45",88.0394420519191,1.93567737411041e-14,"positive",65.1718652300233
"46",88.0475389274924,2.24594302257436e-09,"positive",232.066235830148
