"","Pathway total","Hits.total","Hits.sig","Expected","P(Fisher)","P(EASE)","P(Gamma)","Emp.Hits","Empirical","AdjP.Fisher","AdjP.EASE","AdjP.Gamma","Pathway Number","cpd.hits"
"Purine metabolism","70","62","54","85.039","0.91776","0.94328","0.39636","0","0","1","1","1","P60","EC00026;EC000362;EC000364;EC000365;EC000127;EC000128;EC000129;EC00057;EC00058;EC00059;EC000132;EC000133;EC000827;EC000891;EC000906;EC000907;EC000908;EC000925;EC000926;EC000919;EC0001;EC0006;EC00013;EC00016;EC000884;EC000148;EC000219;EC000220;EC000221;EC000223;EC000350;EC000352;EC000463;EC000465;EC000466;EC000468;EC0001001;EC0001002;EC0001003;EC000733;EC000164;EC000165;EC000166;EC000512;EC000267;EC000268;EC000280;EC000281;EC000245;EC000246;EC000669;EC000901;EC000369;EC000370;EC000590;EC00048;EC000231;EC000232;EC000896;EC000685;EC000686;EC000292;EC000293;EC000168;EC0001214;EC000697;EC0001410;EC0001413;EC0001416;EC000356;EC000357;EC000150;EC000687;EC000782;EC0001125;EC0001126;EC0001419;EC0001421"
"Drug metabolism - other enzymes","28","17","14","24.403","0.91861","0.96041","0.39809","0","0","1","1","1","P61","EC0001320;EC0001319;EC0001324;EC0001325;EC0001326;EC0001203;EC0001206;EC0001402;EC0001405;EC0001327;EC000894;EC0001408;EC0001178;EC0001179;EC0001180;EC0001318;EC0001316;EC0001407;EC000257;EC000258;EC000259"
"Biotin metabolism","4","3","2","6.6552","0.93401","0.98511","0.4323","0","0","1","1","1","P62","EC0001090;EC0001092;EC0001093;EC00035;EC00036"
"Tryptophan metabolism","41","35","29","62.116","0.95452","0.97228","0.48968","100","1","1","1","1","P63","EC00075;EC00076;EC00077;EC000723;EC000538;EC000539;EC0001035;EC0001036;EC0001038;EC0001039;EC0001040;EC000507;EC000508;EC000509;EC000805;EC000806;EC000807;EC000808;EC000304;EC000305;EC000885;EC000886;EC000887;EC000897;EC000900;EC000310;EC000311;EC000312;EC0001055;EC000495;EC000496;EC000498;EC0001051;EC0001052;EC000594;EC000596;EC000598;EC000375;EC000318;EC000321;EC0001044;EC0001045;EC0001047;EC0001056;EC0001057;EC0001059;EC000768;EC000111;EC000112;EC0001043;EC0001048;EC000681;EC000683;EC0001133;EC0001134"
"Caffeine metabolism","10","10","7","9.6131","0.96389","0.99071","0.52298","100","1","1","1","1","P64","EC00024;EC0001273;EC0001167;EC0001168;EC0001169;EC0001274;EC0001275"
"Phenylalanine metabolism","8","8","8","17.008","0.97447","0.99116","0.56961","100","1","1","1","1","P65","EC000480;EC000482;EC00078;EC00079;EC000955;EC000957;EC000189;EC000190;EC000877;EC000878;EC000504;EC00081;EC00082"
"Phenylalanine, tyrosine and tryptophan biosynthesis","4","4","4","10.353","0.98364","0.99621","0.62355","100","1","1","1","1","P66","EC000189;EC000190;EC00078;EC00079;EC00081;EC00082;EC000660"
"Ubiquinone and other terpenoid-quinone biosynthesis","7","5","3","9.6131","0.99086","0.99823","0.68479","100","1","1","1","1","P67","EC000185;EC000186;EC000187;EC000660;EC00081;EC00082"
"Lipoic acid metabolism","17","9","6","12.571","0.99451","0.99877","0.73043","100","1","1","1","1","P68","EC0001264;EC00018;EC00064;EC00021;EC000304;EC000305;EC000161;EC000162"
"Tyrosine metabolism","42","42","33","70.25","0.99994","0.99997","0.93355","100","1","1","1","1","P69","EC000544;EC000545;EC0001018;EC0001019;EC000296;EC000297;EC0001007;EC0001032;EC0001034;EC000874;EC000875;EC000504;EC0001014;EC0001015;EC0001024;EC0001026;EC0001028;EC000343;EC000345;EC000346;EC000347;EC000630;EC00081;EC00082;EC000790;EC000619;EC000620;EC000660;EC000877;EC000878;EC000430;EC000431;EC000432;EC0001010;EC000185;EC000186;EC000187;EC0001021;EC000476;EC000478;EC00018;EC000139;EC000140;EC000113;EC000114;EC000115;EC000116;EC000118;EC000554;EC000555;EC000737;EC000491;EC0001351"
