"","m.z","p.value","mode","r.t"
"1",85.010801981515,0.00293055995601987,"positive",43.1204634623064
"2",85.0285141787934,0.551948868267651,"positive",131.157372490902
"3",85.0285250065169,7.47992337038879e-07,"positive",215.460880776081
"4",85.0285432865742,5.29641200593858e-09,"positive",63.3462345354645
"5",85.0478787101396,1.36590402958006e-10,"positive",68.4608308969983
"6",85.0520134874861,2.1685299763401e-10,"positive",71.1763683492488
"7",85.0649446100113,0.000416364041600874,"positive",80.6447055695995
"8",85.0842840002285,6.97275498044949e-08,"positive",78.4080277507436
"9",85.0886992163423,0.0003618175763019,"positive",266.031149010502
"10",85.3262862671651,0.0318048521185601,"positive",24.5010199547904
"11",85.5156377779549,0.711912603925072,"positive",248.297144217177
"12",85.5156776145565,0.00789016404465009,"positive",112.985496371632
"13",85.6372544908564,0.0209903317950287,"positive",284.830322626393
"14",85.9632050889436,0.269325793358817,"positive",111.692150089951
"15",86.0601613534253,0.00314164640479773,"positive",216.990845612625
"16",86.0601924977974,4.11577698674983e-08,"positive",52.5658721369948
"17",86.0713898324376,1,"positive",32.6231144181901
"18",86.0967187659154,4.16047337705043e-08,"positive",42.2289074816136
"19",86.7168942277875,0.504593101717863,"positive",49.6932593158184
"20",86.7192555741156,1.09640939854627e-05,"positive",27.4677045404104
"21",86.7286190113102,0.507074628583352,"positive",26.6182339584986
"22",86.7749877205451,5.87508647566762e-08,"positive",28.3827768037465
"23",86.9087770707585,6.02204897567273e-08,"positive",44.407522058068
"24",86.9387121178465,1,"positive",49.6633109248194
"25",86.9526993834988,2.43778828476536e-09,"positive",26.9137311305001
"26",86.9558978173278,0.100460557462972,"positive",113.868148903441
"27",86.9641511110962,0.180621772689071,"positive",113.684658860274
"28",87.0264328745922,0.0342497361758173,"positive",46.4206189902313
"29",87.0441796249684,0.00643032711743584,"positive",193.100097585215
"30",87.0441935078035,0.0037877162417921,"positive",40.6625283250675
"31",87.0552289840329,2.36077296072658e-08,"positive",72.879675915629
"32",87.0640739876924,6.56960762558714e-05,"positive",28.838397923089
"33",87.0788411672617,0.00148478854440085,"positive",72.4731411011194
"34",87.0936116834336,1.69847856269527e-08,"positive",42.8737964939609
"35",87.0999109171601,2.22007521937452e-08,"positive",42.6732762519734
"36",87.1028623914827,1.54664079810025e-05,"positive",43.7135671772522
"37",87.160951166866,0.147989720313652,"positive",44.9038787711012
"38",87.1766161501555,1.07193047874758e-07,"positive",27.2156026903634
"39",87.2880933992656,2.38847637193127e-06,"positive",27.2821318448422
"40",87.4006165598694,1.52805950640075e-05,"positive",28.1225551873599
"41",87.5120293897779,0.0010673184327157,"positive",27.5879401830185
"42",88.0216593603317,0.290464354470067,"positive",222.826424074499
"43",88.021679492938,0.121736342516448,"positive",45.9115672778341
"44",88.0232760598122,0.611290696788748,"positive",113.38567197869
"45",88.0394420519191,1.03420876794158e-10,"positive",65.1718652300233
"46",88.0475389274924,8.76041112297533e-05,"positive",232.066235830148
"47",88.0579472058142,0.0034857218239282,"positive",64.1171097091935
"48",88.0758068403613,0.000737456891026498,"positive",118.492015685037
"49",88.087044672945,2.57142465785988e-06,"positive",65.1986760584162
"50",88.1033105652738,7.91713590120162e-07,"positive",43.8321528639505
"51",88.5091968716259,0.325926664374037,"positive",221.393579125436
"52",88.9527126739963,0.1631415971896,"positive",261.972616486356
"53",88.9527381148858,0.0952230519163147,"positive",111.650074941419
"54",88.9931205111981,0.0191193687907685,"positive",61.9235298638156
"55",88.9931624657581,0.0110613367284473,"positive",183.884827483235
"56",89.0084281905117,0.0107269478343766,"positive",247.680256659646
"57",89.0250352022006,0.121505171181745,"positive",49.6637436181993
"58",89.0387380574804,4.00393681761258e-05,"positive",41.7644308530072
"59",89.0426695192855,0.388809752682478,"positive",188.279804900399
"60",89.059782466347,9.6422868470537e-05,"positive",27.2699582876527
"61",89.0598271041968,0.484353097190685,"positive",195.862411400638
"62",89.0791828931432,0.161673274878897,"positive",221.226846137721
"63",89.1074617664026,0.0148789663684931,"positive",61.1842942840643
"64",89.165167552877,3.08175006292096e-07,"positive",28.3994402255323
"65",89.2206563314981,0.000185362840684308,"positive",31.9108769017788
"66",89.5068805550707,0.156898953576176,"positive",218.480482749333
"67",89.5068834437151,0.975228062459035,"positive",142.771134429762
"68",89.6193646865164,0.000548866664899549,"positive",26.2327190785665
"69",89.7308033500439,0.0408416115433613,"positive",26.1465590929256
"70",89.8289988584971,0.00265217968070739,"positive",24.4789358415766
"71",89.8432845695868,1.78387899662908e-06,"positive",26.6087366413469
"72",89.9545141614125,0.0167247472232763,"positive",26.3892971361448
"73",90.0084358813438,0.231914399397188,"positive",218.909641128361
"74",90.0174812114057,0.623656768352902,"positive",48.4622885758549
"75",90.0370906569727,0.28959108981248,"positive",25.8191163019951
"76",90.0373364651131,0.959749632817939,"positive",228.463925177462
"77",90.0506047112774,0.353581351746184,"positive",183.213405721256
"78",90.0550893561864,7.90788781315555e-09,"positive",55.1883242505111
"79",90.0671249076638,3.28948127792564e-05,"positive",27.1946245594296
"80",90.0914273436708,0.0049858755145896,"positive",39.6397498858195
"81",90.1787493665763,0.0620888046060994,"positive",26.8552036622635
"82",90.5070999258436,0.0681058637953427,"positive",120.606441518588
