Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
322.190640809578,13-cis-retn,M+Na[1+],263.257218553971,0.000253342807923218,EC0001
331.226833186918,17ahprgstrn,M+H[1+],24.2981593702923,7.47201479498472e-05,EC0002
353.209119515194,17ahprgstrn,M+Na[1+],243.869540898425,0.000361048423940247,EC0003
118.05312633442,1mncam,M-H2O-H[-],22.9468164553225,0.000484198809999725,EC0004
160.060436299398,1mncam,M+Na[1+],84.3759124954479,0.000327167372006443,EC0005
188.94628892139,3spyr,M+Na[1+],36.1065839920212,0.000196032180014072,EC0006
393.351862778633,44mctr,M-H2O+H[1+],117.281394598595,0.000328311863029285,EC0007
409.346350558422,44mctr,M-H[-],192.481636041695,0.00123097480798151,EC0008
446.297255457889,44mctr,M+K-2H[-],114.030915581769,0.00145039142904579,EC0007
495.323507326959,44mctr,M+HCOOK[1+],119.340051242199,7.28601889932179e-05,EC0007
200.9735487715,4nphsf,M-H2O+H[1+],119.235392424765,0.000939748529987128,EC0009
218.984186468212,4nphsf,M+H[1+],120.492756092876,0.000977445241971964,EC0009
232.120268721802,5adtststeroneglc,M-2H[2-],218.187676950001,0.000781311427971332,EC00010
447.240649828452,5adtststeroneglc,M-H2O-H[-],285.204554923233,0.00187329522202617,EC00011
465.250157151873,5adtststeroneglc,M-H[-],25.9827487378765,0.000780618643034359,EC00012
466.252651455659,5adtststeroneglc,M(C13)-H[-],27.1001374323049,0.000125077570942267,EC00012
352.171229658348,5adtststerones,M-H2O+H[1+],89.5186900929098,0.000983460178019868,EC00013
936.271868010857,5thf,M-H2O-H[-],19.5379431371663,0.00465922187299839,EC00014
956.303537776636,5thf,M+H[1+],49.6485644248867,0.00185761036595977,EC00015
476.374050039172,adrncrn,M+H[1+],23.0589111556524,0.000614505901978646,EC00016
477.376641097148,adrncrn,M(C13)+H[1+],23.1698983070454,0.000194436122001207,EC00016
494.384646741288,adrncrn,M+H2O+H[1+],23.4798124057392,0.000611208017971876,EC00016
232.120268721802,ahandrostanglc,M-2H[2-],218.187676950001,0.000781311427971332,EC00010
447.240649828452,ahandrostanglc,M-H2O-H[-],285.204554923233,0.00187329522202617,EC00011
465.250157151873,ahandrostanglc,M-H[-],25.9827487378765,0.000780618643034359,EC00012
466.252651455659,ahandrostanglc,M(C13)-H[-],27.1001374323049,0.000125077570942267,EC00012
220.105740800383,alpam,M-H2O+H[1+],61.6351983839455,0.000465352987021106,EC00017
237.109277723485,alpam,M[1+],64.8695451806133,0.000251963115005083,EC00017
238.116856860996,alpam,M+H[1+],91.6923047451141,5.07076259737005e-05,EC00018
232.120268721802,andrstrnglc,M-2H[2-],218.187676950001,0.000781311427971332,EC00010
447.240649828452,andrstrnglc,M-H2O-H[-],285.204554923233,0.00187329522202617,EC00011
465.250157151873,andrstrnglc,M-H[-],25.9827487378765,0.000780618643034359,EC00012
466.252651455659,andrstrnglc,M(C13)-H[-],27.1001374323049,0.000125077570942267,EC00012
456.402891423648,arachcrn,M+H[1+],23.4420964172141,0.00184604312204328,EC00019
457.407856392937,arachcrn,M(C13)+H[1+],23.6188136228623,0.000281073833036771,EC00019
478.38907108092,arachcrn,M+Na[1+],23.7454007926863,0.00233361415001809,EC00019
412.321632776473,arachdcrn,M-H4O2+H[1+],23.5221371181028,0.0006973716029961,EC00020
428.316295940107,arachdcrn,M-H2O-H[-],167.664031204369,0.000686531222982012,EC00021
430.331662365485,arachdcrn,M-H2O+H[1+],23.8130152350379,0.000126960614977634,EC00020
431.315236808299,arachdcrn,M-NH3+H[1+],26.3580950044584,0.000398596571017151,EC00020
448.342834588097,arachdcrn,M+H[1+],23.8888437678867,0.00069918322697049,EC00020
449.345516175647,arachdcrn,M(C13)+H[1+],23.6500612420291,1.92292230281055e-05,EC00020
466.352538991565,arachdcrn,M+H2O+H[1+],23.9373489033772,0.000196413305047827,EC00020
482.302696437781,arachdcrn,M+Cl[-],166.691825342336,0.0010625003190512,EC00021
382.550587227753,C00010,M-2H[2-],18.5909397561926,0.00026369452302788,EC00022
384.985734866277,C00015,M-H2O-H[-],20.3892950116994,0.00141133304703089,EC00023
391.571680347924,C00016,M-2H[2-],18.4732323694379,0.000406814693974411,EC00024
784.149992775756,C00016,M-H[-],17.84464913714,0.000169242525998925,EC00024
785.152484376725,C00016,M(C13)-H[-],17.745678619881,0.000739156505005667,EC00024
248.031679554772,C00018,M+H[1+],223.12735535164,0.000196911997988991,EC00025
266.042604767426,C00018,M+H2O+H[1+],227.728731904245,0.000128300656001556,EC00025
200.075497201662,C00019,M+2H[2+],104.322174793323,0.000379265108023219,EC00026
399.144594130272,C00019,M+H[1+],111.030810687756,0.000117663502010146,EC00026
399.144794205179,C00019,M+H[1+],184.209692156405,0.000317738408966761,EC00027
401.140396840105,C00019,M(S34)+H[1+],104.387061317129,0.000120373334993928,EC00026
328.045324700045,C00020,M-H2O-H[-],17.7173724552369,0.000101166814999942,EC00028
346.055680957757,C00020,M-H[-],18.1708093911007,0.000142575473034867,EC00028
347.059861587859,C00020,M(C13)-H[-],18.7534773770928,0.000638054629007456,EC00028
348.069868470228,C00020,M+H[1+],256.797181229254,0.000507996542012279,EC00029
362.05091367369,C00020,M-H+O[-],19.2084574238316,0.000180140459974609,EC00028
370.051966584252,C00020,M+Na[1+],65.949801971531,0.000409882518056293,EC00030
370.052622221275,C00020,M+Na[1+],182.06260412762,0.000245754504931028,EC00031
387.082927648154,C00020,M+ACN-H[-],18.0514335157925,0.000559114923987636,EC00028
